Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
I consider myself:,Netherlands,25-34 years old,Constant User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,2
I consider myself:,Netherlands,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",1
I consider myself:,Netherlands,25-34 years old,Daily User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,3
I consider myself:,Netherlands,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",16
I consider myself:,Netherlands,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",17
I consider myself:,Netherlands,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Average User:  I know enough to get by.,2
I consider myself:,Netherlands,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",26
I consider myself:,Netherlands,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",15
I consider myself:,Netherlands,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,3
I consider myself:,Netherlands,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",22
I consider myself:,Netherlands,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",15
I consider myself:,Netherlands,35-44 years old,Constant User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,2
I consider myself:,Netherlands,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",2
I consider myself:,Netherlands,35-44 years old,Daily User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,4
I consider myself:,Netherlands,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",7
I consider myself:,Netherlands,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",14
I consider myself:,Netherlands,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Average User:  I know enough to get by.,2
I consider myself:,Netherlands,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",26
I consider myself:,Netherlands,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",20
I consider myself:,Netherlands,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,1
I consider myself:,Netherlands,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",12
I consider myself:,Netherlands,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",20
I consider myself:,Netherlands,45-54 years old,Constant User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,1
I consider myself:,Netherlands,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",2
I consider myself:,Netherlands,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",1
I consider myself:,Netherlands,45-54 years old,Daily User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,12
I consider myself:,Netherlands,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",4
I consider myself:,Netherlands,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",15
I consider myself:,Netherlands,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Average User:  I know enough to get by.,8
I consider myself:,Netherlands,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",7
I consider myself:,Netherlands,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",34
I consider myself:,Netherlands,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,9
I consider myself:,Netherlands,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",11
I consider myself:,Netherlands,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",17
I consider myself:,Netherlands,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",1
I consider myself:,Netherlands,55-64 years old,Daily User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,9
I consider myself:,Netherlands,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",1
I consider myself:,Netherlands,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",17
I consider myself:,Netherlands,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Average User:  I know enough to get by.,14
I consider myself:,Netherlands,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Luddite:  Technology scares me! I only use it when I have to.,2
I consider myself:,Netherlands,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",4
I consider myself:,Netherlands,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",17
I consider myself:,Netherlands,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,9
I consider myself:,Netherlands,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,1
I consider myself:,Netherlands,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",3
I consider myself:,Netherlands,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",16
I consider myself:,Netherlands,65-74 years old,Constant User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,2
I consider myself:,Netherlands,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,18
I consider myself:,Netherlands,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",12
I consider myself:,Netherlands,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Average User:  I know enough to get by.,29
I consider myself:,Netherlands,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Luddite:  Technology scares me! I only use it when I have to.,2
I consider myself:,Netherlands,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",3
I consider myself:,Netherlands,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",22
I consider myself:,Netherlands,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,11
I consider myself:,Netherlands,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,1
I consider myself:,Netherlands,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",12
I consider myself:,Netherlands,75 years or older,Daily User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,8
I consider myself:,Netherlands,75 years or older,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,1
I consider myself:,Netherlands,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",4
I consider myself:,Netherlands,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,Average User:  I know enough to get by.,17
I consider myself:,Netherlands,75 years or older,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Luddite:  Technology scares me! I only use it when I have to.,1
I consider myself:,Netherlands,75 years or older,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",1
I consider myself:,Netherlands,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",7
I consider myself:,Netherlands,75 years or older,Occasional User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,4
I consider myself:,Netherlands,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,1
I consider myself:,Netherlands,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",2
I consider myself:,Netherlands,Unknown,Daily User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,5
I consider myself:,Netherlands,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",3
I consider myself:,Netherlands,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",2
I consider myself:,Netherlands,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,Average User:  I know enough to get by.,3
I consider myself:,Netherlands,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",7
I consider myself:,Netherlands,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",3
I consider myself:,Netherlands,Unknown,Occasional User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,3
I consider myself:,Netherlands,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",3
I consider myself:,Netherlands,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",8
I consider myself:,Other,18-24 years old,Constant User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,21
I consider myself:,Other,18-24 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,2
I consider myself:,Other,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",24
I consider myself:,Other,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",65
I consider myself:,Other,18-24 years old,Daily User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,68
I consider myself:,Other,18-24 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,6
I consider myself:,Other,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",102
I consider myself:,Other,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",246
I consider myself:,Other,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Average User:  I know enough to get by.,21
I consider myself:,Other,18-24 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Luddite:  Technology scares me! I only use it when I have to.,1
I consider myself:,Other,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",77
I consider myself:,Other,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",101
I consider myself:,Other,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,39
I consider myself:,Other,18-24 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,2
I consider myself:,Other,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",96
I consider myself:,Other,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",135
I consider myself:,Other,25-34 years old,Constant User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,62
I consider myself:,Other,25-34 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,5
I consider myself:,Other,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",67
I consider myself:,Other,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",138
I consider myself:,Other,25-34 years old,Daily User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,122
I consider myself:,Other,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,11
I consider myself:,Other,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",225
I consider myself:,Other,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",423
I consider myself:,Other,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Average User:  I know enough to get by.,28
I consider myself:,Other,25-34 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Luddite:  Technology scares me! I only use it when I have to.,2
I consider myself:,Other,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",139
I consider myself:,Other,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",160
I consider myself:,Other,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,70
I consider myself:,Other,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,7
I consider myself:,Other,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",214
I consider myself:,Other,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",280
I consider myself:,Other,35-44 years old,Constant User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,54
I consider myself:,Other,35-44 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,10
I consider myself:,Other,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",40
I consider myself:,Other,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",94
I consider myself:,Other,35-44 years old,Daily User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,136
I consider myself:,Other,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,10
I consider myself:,Other,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",139
I consider myself:,Other,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",312
I consider myself:,Other,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Average User:  I know enough to get by.,48
I consider myself:,Other,35-44 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Luddite:  Technology scares me! I only use it when I have to.,9
I consider myself:,Other,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",138
I consider myself:,Other,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",200
I consider myself:,Other,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,104
I consider myself:,Other,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,8
I consider myself:,Other,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",156
I consider myself:,Other,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",264
I consider myself:,Other,45-54 years old,Constant User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,50
I consider myself:,Other,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,9
I consider myself:,Other,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",19
I consider myself:,Other,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",60
I consider myself:,Other,45-54 years old,Daily User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,179
I consider myself:,Other,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,11
I consider myself:,Other,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",65
I consider myself:,Other,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",236
I consider myself:,Other,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Average User:  I know enough to get by.,92
I consider myself:,Other,45-54 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Luddite:  Technology scares me! I only use it when I have to.,5
I consider myself:,Other,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",64
I consider myself:,Other,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",165
I consider myself:,Other,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,141
I consider myself:,Other,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,11
I consider myself:,Other,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",89
I consider myself:,Other,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",220
I consider myself:,Other,55-64 years old,Constant User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,52
I consider myself:,Other,55-64 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,6
I consider myself:,Other,55-64 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",7
I consider myself:,Other,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",31
I consider myself:,Other,55-64 years old,Daily User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,250
I consider myself:,Other,55-64 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Luddite:  Technology scares me! I only use it when I have to.,16
I consider myself:,Other,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",23
I consider myself:,Other,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",164
I consider myself:,Other,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Average User:  I know enough to get by.,128
I consider myself:,Other,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Luddite:  Technology scares me! I only use it when I have to.,27
I consider myself:,Other,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",21
I consider myself:,Other,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",130
I consider myself:,Other,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,Average User:  I know enough to get by.,169
